releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesLowVariance,processingUniform,6,False,False,1228.0,1228,0.0074,0.001
releasesLowVariance,processingUniform,6,False,False,1332.0,1332,0.0047,0.001
releasesLowVariance,processingUniform,8,False,False,1901.0,1901,0.01,0.0012
releasesLowVariance,processingUniform,8,False,False,2123.0,2123,0.0214,0.0016
releasesUniform,processingHighVariance,10,False,False,2116.0,2116,0.0197,0.0073
releasesUniform,processingHighVariance,11,False,False,2929.0,2929,0.3814,0.0116
releasesUniform,processingHighVariance,11,False,False,4054.0,4054,0.7154,0.0019
releasesUniform,processingHighVariance,13,False,True,5004.0,inf,2.7408,60.0
releasesUniform,processingHighVariance,14,False,False,4713.0,4713,1.2784,0.0138
releasesUniform,processingHighVariance,15,False,False,5972.0,5972,0.0363,0.0073
releasesUniform,processingHighVariance,15,False,False,5894.0,5894,2.2875,0.0185
releasesUniform,processingHighVariance,17,False,False,7069.0,7069,6.4273,0.0412
releasesUniform,processingHighVariance,17,False,False,6068.0,6068,0.4382,0.0471
releasesUniform,processingHighVariance,19,True,False,9131.0,9131,60.0,0.0464
releasesUniform,processingHighVariance,2,False,False,265.0,265,0.0008,0.0006
releasesUniform,processingHighVariance,20,False,False,11103.0,11103,3.7118,0.0351
releasesUniform,processingHighVariance,21,True,False,11015.0,11015,60.0,0.0357
releasesUniform,processingHighVariance,21,False,False,11224.0,11224,3.3798,0.0325
releasesUniform,processingHighVariance,23,True,False,13033.0,13033,60.0,0.0706
releasesUniform,processingHighVariance,23,False,False,12750.0,12750,0.1068,0.2215
releasesUniform,processingHighVariance,23,True,False,14026.0,14026,60.0,0.0805
releasesUniform,processingHighVariance,26,False,False,18808.0,18808,0.1014,0.0772
releasesUniform,processingHighVariance,26,True,False,18006.0,18006,60.0,0.0553
releasesUniform,processingHighVariance,27,True,False,18838.0,18838,60.0,0.1003
releasesUniform,processingHighVariance,29,True,False,18714.0,18714,60.0,0.3349
releasesUniform,processingHighVariance,3,False,False,570.0,570,0.0011,0.0007
releasesUniform,processingHighVariance,29,False,False,25021.0,25021,0.0583,0.194
releasesUniform,processingHighVariance,4,False,True,528.0,inf,0.0015,60.0
releasesUniform,processingHighVariance,4,False,False,663.0,663,0.0024,0.0006
releasesUniform,processingHighVariance,6,False,True,1055.0,inf,0.0498,60.0
releasesUniform,processingHighVariance,6,False,False,1076.0,1076,0.0567,0.0012
releasesUniform,processingHighVariance,8,False,False,2464.0,2464,0.0248,0.0017
releasesUniform,processingHighVariance,9,False,False,2048.0,2048,0.1145,0.0072
releasesUniform,processingLowVariance,10,False,False,2757.0,2757,0.0219,0.0032
releasesUniform,processingLowVariance,11,False,False,3360.0,3360,1.4759,0.0101
releasesUniform,processingLowVariance,12,False,False,4014.0,4014,0.0336,0.0061
releasesUniform,processingLowVariance,13,False,False,4680.0,4680,1.6464,0.0064
releasesUniform,processingLowVariance,14,False,False,5449.0,5449,0.0176,0.0084
releasesUniform,processingLowVariance,15,False,False,5919.0,5919,0.585,0.0103
releasesUniform,processingLowVariance,16,False,False,6671.0,6671,0.0579,0.014
releasesUniform,processingLowVariance,17,False,False,7680.0,7680,1.7574,0.0136
releasesUniform,processingLowVariance,18,False,False,8485.0,8485,0.0606,0.0181
releasesUniform,processingLowVariance,19,False,False,9398.0,9398,0.0411,0.0082
releasesUniform,processingLowVariance,2,False,False,286.0,286,0.0007,0.0005
releasesUniform,processingLowVariance,20,False,False,10398.0,10398,0.0509,0.0225
releasesUniform,processingLowVariance,21,False,False,11257.0,11257,0.101,0.0148
releasesUniform,processingLowVariance,22,True,False,12538.0,12538,60.0,0.0625
releasesUniform,processingLowVariance,23,True,False,13557.0,13557,60.0,0.0287
releasesUniform,processingLowVariance,24,False,False,14731.0,14731,0.8987,0.0288
releasesUniform,processingLowVariance,25,False,False,15776.0,15776,0.7691,0.0229
releasesUniform,processingLowVariance,26,True,False,17183.0,17183,60.0,0.0413
releasesUniform,processingLowVariance,27,False,False,18619.0,18619,24.896,0.0644
releasesUniform,processingLowVariance,28,True,False,19942.0,19942,60.0,0.0452
releasesUniform,processingLowVariance,29,False,False,21363.0,21363,2.3662,0.0434
releasesUniform,processingLowVariance,3,False,False,407.0,407,0.0009,0.0006
releasesUniform,processingLowVariance,30,False,False,22951.0,22950,1.7168,0.0873
releasesUniform,processingLowVariance,4,False,False,500.0,500,0.0025,0.0007
releasesUniform,processingLowVariance,5,False,False,838.0,838,0.0277,0.0011
releasesUniform,processingLowVariance,6,False,False,1102.0,1102,0.0339,0.0014
releasesUniform,processingLowVariance,7,False,False,1665.0,1665,0.0033,0.0016
releasesUniform,processingLowVariance,8,False,False,1878.0,1878,0.0107,0.0037
releasesUniform,processingLowVariance,9,False,False,2226.0,2226,0.0341,0.0033
releasesUniform,processingUniform,9,False,False,1606.0,1606,0.2169,0.0039
releasesUniform,processingUniform,10,False,False,1914.0,1914,0.1143,0.0079
releasesUniform,processingUniform,12,False,False,3749.0,3749,0.0364,0.0054
releasesUniform,processingUniform,13,False,False,2848.0,2848,0.033,0.0372
releasesUniform,processingUniform,13,False,False,4607.0,4607,1.6083,0.0068
releasesUniform,processingUniform,15,False,False,4561.0,4561,0.2958,0.0224
releasesUniform,processingUniform,16,False,False,4722.0,4722,0.3405,0.0267
releasesUniform,processingUniform,16,False,False,5561.0,5561,0.5142,0.0443
releasesUniform,processingUniform,18,False,False,6485.0,6485,0.2271,0.0499
releasesUniform,processingUniform,19,False,False,6126.0,6126,5.618,0.1497
releasesUniform,processingUniform,1,False,False,95.0,95,0.0004,0.0005
releasesUniform,processingUniform,19,False,False,6647.0,6647,0.5853,0.065
releasesUniform,processingUniform,21,False,False,6431.0,6431,15.8072,0.3477
releasesUniform,processingUniform,20,False,False,7920.0,7920,0.6454,0.0666
releasesUniform,processingUniform,22,False,False,8844.0,8844,7.8055,0.1037
releasesUniform,processingUniform,24,False,False,7400.0,7400,1.2048,0.6721
releasesUniform,processingUniform,24,True,False,11174.0,11174,60.0,0.1322
releasesUniform,processingUniform,26,False,False,9236.0,9236,10.1544,1.3637
releasesUniform,processingUniform,27,False,False,12414.0,12414,2.7589,0.6986
releasesUniform,processingUniform,28,True,False,19234.0,19234,60.0,0.1419
releasesUniform,processingUniform,28,True,False,14183.0,14178,60.0,0.3727
releasesUniform,processingUniform,3,False,True,214.0,inf,0.0009,60.0
releasesUniform,processingUniform,30,False,False,16755.0,16755,1.6508,0.9393
releasesUniform,processingUniform,4,False,True,362.0,inf,0.0009,60.0
releasesUniform,processingUniform,5,False,False,484.0,484,0.0253,0.0012
releasesUniform,processingUniform,6,False,False,1234.0,1234,0.021,0.0023
releasesUniform,processingUniform,7,False,False,813.0,813,0.0116,0.0028
releasesUniform,processingUniform,8,False,True,1567.0,inf,0.1032,60.0
releasesUniform,processingUniform,9,False,False,1597.0,1597,0.4771,0.0066
