releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesCloseToZero,processingUniform,15,False,False,4680.0,4680,0.1142,0.0026
releasesCloseToZero,processingUniform,16,False,False,4219.0,4219,0.4429,0.0042
releasesCloseToZero,processingUniform,17,False,False,4536.0,4536,1.8479,0.0081
releasesCloseToZero,processingUniform,18,False,False,5346.0,5346,1.0047,0.0067
releasesCloseToZero,processingUniform,19,True,False,6186.0,6186,30.0,0.0067
releasesCloseToZero,processingUniform,2,False,False,101.0,101,0.0012,0.0009
releasesCloseToZero,processingUniform,20,False,False,5848.0,5848,0.1982,0.019
releasesCloseToZero,processingUniform,21,False,False,8956.0,8956,0.077,0.0113
releasesCloseToZero,processingUniform,22,False,False,10177.0,10177,0.0658,0.0158
releasesCloseToZero,processingUniform,23,False,False,9938.0,9938,0.5657,0.0128
releasesCloseToZero,processingUniform,24,False,False,8815.0,8815,18.6125,0.0128
releasesCloseToZero,processingUniform,25,False,False,10073.0,10073,3.0363,0.0118
releasesCloseToZero,processingUniform,26,False,False,18318.0,18318,0.0648,0.0117
releasesCloseToZero,processingUniform,27,False,False,11282.0,11282,7.3959,0.0221
releasesCloseToZero,processingUniform,26,True,False,12408.0,12408,30.0,0.0134
releasesCloseToZero,processingUniform,29,True,False,15742.0,15742,30.0,0.0286
releasesCloseToZero,processingUniform,3,False,False,184.0,184,0.001,0.0005
releasesCloseToZero,processingUniform,30,True,False,12807.0,12807,30.0,0.0542
releasesCloseToZero,processingUniform,4,False,False,243.0,243,0.0032,0.0006
releasesCloseToZero,processingUniform,5,False,False,698.0,698,0.0101,0.0015
releasesCloseToZero,processingUniform,6,False,False,1105.0,1105,0.0084,0.0009
releasesCloseToZero,processingUniform,7,False,False,1301.0,1301,0.1436,0.0014
releasesCloseToZero,processingUniform,7,False,False,1217.0,1217,0.025,0.0021
releasesCloseToZero,processingUniform,9,False,False,1398.0,1398,0.0761,0.0022
releasesFarFromZero,processingHighVariance,10,False,False,3048.0,3048,0.0753,0.0053
releasesFarFromZero,processingHighVariance,10,False,False,3338.0,3338,0.314,0.0016
releasesFarFromZero,processingHighVariance,12,False,False,5363.0,5363,0.8178,0.0026
releasesFarFromZero,processingHighVariance,13,False,False,5357.0,5357,0.2814,0.0045
releasesFarFromZero,processingHighVariance,14,False,False,5756.0,5756,0.1624,0.0244
releasesFarFromZero,processingHighVariance,15,True,False,6557.0,6557,30.0,0.014
releasesFarFromZero,processingHighVariance,15,False,False,6313.0,6313,1.606,0.034
releasesFarFromZero,processingHighVariance,17,False,False,8113.0,8113,0.2936,0.0155
releasesFarFromZero,processingHighVariance,18,False,False,8371.0,8371,2.4781,0.0487
releasesFarFromZero,processingHighVariance,18,True,False,7635.0,7635,30.0,0.0479
releasesFarFromZero,processingHighVariance,2,False,True,312.0,inf,0.0011,30.0
releasesFarFromZero,processingHighVariance,20,False,False,11139.0,11139,1.8261,0.0146
releasesFarFromZero,processingHighVariance,19,False,False,8452.0,8452,0.6568,0.0263
releasesFarFromZero,processingHighVariance,21,False,False,11084.0,11084,0.374,0.0716
releasesFarFromZero,processingHighVariance,23,False,False,14383.0,14383,1.5618,0.0636
releasesFarFromZero,processingHighVariance,24,False,False,16670.0,16670,29.4291,0.0462
releasesFarFromZero,processingHighVariance,25,True,False,17762.0,17748,30.0,0.0572
releasesFarFromZero,processingHighVariance,25,False,False,15609.0,15609,5.2239,0.0709
releasesFarFromZero,processingHighVariance,27,False,False,19205.0,19205,0.5118,0.0966
releasesFarFromZero,processingHighVariance,27,False,False,18094.0,18094,3.8664,0.0867
releasesFarFromZero,processingHighVariance,28,True,False,21797.0,21797,30.0,0.0795
releasesFarFromZero,processingHighVariance,3,False,False,447.0,447,0.0009,0.0006
releasesFarFromZero,processingHighVariance,28,True,False,19010.0,19010,30.0,0.2789
releasesFarFromZero,processingHighVariance,4,False,False,774.0,774,0.0073,0.0009
releasesFarFromZero,processingHighVariance,5,False,False,1438.0,1438,0.0127,0.0007
releasesFarFromZero,processingHighVariance,6,False,False,1211.0,1211,0.0054,0.0016
releasesFarFromZero,processingHighVariance,7,False,False,2037.0,2037,0.0353,0.0015
releasesFarFromZero,processingHighVariance,8,False,False,2768.0,2768,0.0581,0.0013
releasesFarFromZero,processingHighVariance,9,False,True,2506.0,inf,0.1015,30.0
releasesFarFromZero,processingLowVariance,10,False,False,3236.0,3236,0.0175,0.003
releasesFarFromZero,processingLowVariance,11,False,False,3840.0,3840,0.1886,0.006
releasesFarFromZero,processingLowVariance,12,False,False,4483.0,4483,0.025,0.0043
releasesFarFromZero,processingLowVariance,13,False,False,5122.0,5122,0.071,0.0073
releasesFarFromZero,processingLowVariance,14,False,False,5891.0,5891,0.8219,0.0062
releasesFarFromZero,processingLowVariance,15,False,False,6806.0,6806,0.6787,0.0098
releasesFarFromZero,processingLowVariance,16,False,False,7595.0,7595,0.026,0.0109
releasesFarFromZero,processingLowVariance,17,False,False,8366.0,8366,3.2108,0.01
releasesFarFromZero,processingLowVariance,18,True,False,9698.0,9698,30.0,0.0135
releasesFarFromZero,processingLowVariance,19,False,False,10419.0,10419,0.0402,0.0258
releasesFarFromZero,processingLowVariance,2,False,False,311.0,311,0.0008,0.0006
releasesFarFromZero,processingLowVariance,20,True,False,11315.0,11315,30.0,0.0228
releasesFarFromZero,processingLowVariance,21,True,False,12535.0,12535,30.0,0.03
releasesFarFromZero,processingLowVariance,22,False,False,13505.0,13505,0.1426,0.0426
releasesFarFromZero,processingLowVariance,23,False,False,14698.0,14698,20.1142,0.0421
releasesFarFromZero,processingLowVariance,24,True,False,15952.0,15952,30.0,0.0265
releasesFarFromZero,processingLowVariance,25,True,False,17348.0,17348,30.0,0.0462
releasesFarFromZero,processingLowVariance,26,False,False,18584.0,18584,0.125,0.043
releasesFarFromZero,processingLowVariance,27,True,False,19853.0,19853,30.0,0.0616
releasesFarFromZero,processingLowVariance,28,False,False,21211.0,21211,0.2237,0.0616
releasesFarFromZero,processingLowVariance,29,True,False,22779.0,22779,30.0,0.3343
releasesFarFromZero,processingLowVariance,3,False,False,508.0,508,0.0038,0.0023
releasesFarFromZero,processingLowVariance,30,True,False,24496.0,24496,30.0,0.0864
releasesFarFromZero,processingLowVariance,4,False,False,693.0,693,0.0021,0.001
releasesFarFromZero,processingLowVariance,5,False,False,1008.0,1008,0.0069,0.001
releasesFarFromZero,processingLowVariance,6,False,False,1452.0,1452,0.0037,0.002
releasesFarFromZero,processingLowVariance,7,False,False,1744.0,1744,0.0075,0.0018
releasesFarFromZero,processingLowVariance,8,False,False,2246.0,2246,0.0111,0.0025
releasesFarFromZero,processingLowVariance,9,False,False,2895.0,2895,0.5871,0.0021
releasesFarFromZero,processingUniform,10,False,False,1795.0,1795,0.0515,0.0167
releasesFarFromZero,processingUniform,11,False,False,3539.0,3539,0.9639,0.0032
releasesFarFromZero,processingUniform,12,False,False,3534.0,3534,0.2802,0.013
releasesFarFromZero,processingUniform,13,False,False,4059.0,4059,1.6025,0.0144
releasesFarFromZero,processingUniform,14,False,False,5475.0,5475,1.4006,0.0097
releasesFarFromZero,processingUniform,15,False,False,5912.0,5912,1.1155,0.0214
releasesFarFromZero,processingUniform,16,True,False,5397.0,5397,30.0,0.0445
releasesFarFromZero,processingUniform,17,False,False,5730.0,5730,0.44,0.368
releasesFarFromZero,processingUniform,17,False,False,4838.0,4838,0.279,0.0799
releasesFarFromZero,processingUniform,19,False,False,5805.0,5805,12.9676,0.3029
releasesFarFromZero,processingUniform,2,False,False,537.0,537,0.0008,0.0005
releasesFarFromZero,processingUniform,20,False,False,7423.0,7423,1.9038,0.1055
releasesFarFromZero,processingUniform,21,False,False,9153.0,9153,2.4997,0.121
releasesFarFromZero,processingUniform,22,False,False,9274.0,9274,1.7477,0.3054
releasesFarFromZero,processingUniform,23,True,False,9758.0,9758,30.0,0.1694
releasesFarFromZero,processingUniform,24,False,False,9561.0,9561,8.7764,0.604
releasesFarFromZero,processingUniform,25,False,False,12789.0,12789,25.9018,0.9829
releasesFarFromZero,processingUniform,26,True,False,12599.0,12599,30.0,0.2255
releasesFarFromZero,processingUniform,27,True,False,15476.0,15442,30.0,0.1285
releasesFarFromZero,processingUniform,28,True,False,16468.0,16468,30.0,0.1508
releasesFarFromZero,processingUniform,29,True,True,18843.0,inf,30.0,30.0
releasesFarFromZero,processingUniform,3,False,False,749.0,749,0.0009,0.0007
releasesFarFromZero,processingUniform,30,True,False,18126.0,18124,30.0,0.3937
releasesFarFromZero,processingUniform,4,False,True,801.0,inf,0.0015,30.0
releasesFarFromZero,processingUniform,5,False,False,887.0,887,0.005,0.001
releasesFarFromZero,processingUniform,6,False,False,1189.0,1189,0.0348,0.0013
releasesFarFromZero,processingUniform,7,False,False,1322.0,1322,0.0112,0.0038
releasesFarFromZero,processingUniform,8,False,True,1393.0,inf,0.0621,30.0
releasesFarFromZero,processingUniform,9,False,False,2478.0,2478,0.2785,0.0015
releasesHighVariance,processingHighVariance,10,False,False,2474.0,2474,0.1119,0.0061
releasesHighVariance,processingHighVariance,11,False,False,4037.0,4037,0.0273,0.0051
releasesHighVariance,processingHighVariance,11,False,False,2850.0,2850,0.197,0.0109
releasesHighVariance,processingHighVariance,12,False,False,5540.0,5540,1.8215,0.0089
releasesHighVariance,processingHighVariance,13,False,False,3548.0,3548,0.1414,0.0238
releasesHighVariance,processingHighVariance,14,False,False,5155.0,5155,3.7108,0.0465
releasesHighVariance,processingHighVariance,16,True,False,9325.0,9325,30.0,0.0186
releasesHighVariance,processingHighVariance,16,False,False,5399.0,5399,3.0338,0.0895
releasesHighVariance,processingHighVariance,17,True,False,8741.0,8741,30.0,0.0265
releasesHighVariance,processingHighVariance,18,True,False,10206.0,10206,30.0,0.0049
releasesHighVariance,processingHighVariance,1,False,False,156.0,156,0.0005,0.0004
releasesHighVariance,processingHighVariance,19,False,False,9569.0,9569,2.5554,0.0505
releasesHighVariance,processingHighVariance,19,False,False,8263.0,8263,12.0908,0.0517
releasesHighVariance,processingHighVariance,20,True,False,11956.0,11956,30.0,0.0228
releasesHighVariance,processingHighVariance,23,False,False,11992.0,11992,7.4458,0.0482
releasesHighVariance,processingHighVariance,24,False,False,12155.0,12155,0.3926,0.189
releasesHighVariance,processingHighVariance,24,True,False,13437.0,13437,30.0,0.0413
releasesHighVariance,processingHighVariance,26,True,False,17197.0,17197,30.0,0.2792
releasesHighVariance,processingHighVariance,27,True,False,18880.0,18880,30.0,0.1727
releasesHighVariance,processingHighVariance,28,True,False,23566.0,23459,30.0,0.0239
releasesHighVariance,processingHighVariance,27,True,False,18259.0,18259,30.0,0.0932
releasesHighVariance,processingHighVariance,2,False,False,445.0,445,0.0008,0.0005
releasesHighVariance,processingHighVariance,28,True,False,20420.0,20379,30.0,0.1373
releasesHighVariance,processingHighVariance,4,False,False,716.0,716,0.0024,0.0009
releasesHighVariance,processingHighVariance,5,False,False,1117.0,1117,0.0251,0.0008
releasesHighVariance,processingHighVariance,4,False,True,743.0,inf,0.0046,30.0
releasesHighVariance,processingHighVariance,6,False,False,1489.0,1489,0.0099,0.0016
releasesHighVariance,processingHighVariance,6,False,False,1336.0,1336,0.0707,0.0012
releasesHighVariance,processingHighVariance,9,False,False,2085.0,2085,0.0173,0.0025
releasesHighVariance,processingLowVariance,9,False,False,2280.0,2280,0.0444,0.0031
releasesHighVariance,processingLowVariance,11,False,False,3461.0,3461,0.0235,0.0064
releasesHighVariance,processingLowVariance,12,False,False,4279.0,4279,8.628,0.0054
releasesHighVariance,processingLowVariance,12,False,False,3838.0,3838,0.0302,0.0054
releasesHighVariance,processingLowVariance,14,False,False,5480.0,5480,0.0229,0.007
releasesHighVariance,processingLowVariance,15,False,False,6127.0,6127,1.1805,0.0203
releasesHighVariance,processingLowVariance,16,False,False,6834.0,6834,0.0527,0.0117
releasesHighVariance,processingLowVariance,17,True,False,8049.0,8049,30.0,0.0683
releasesHighVariance,processingLowVariance,18,False,False,8577.0,8577,26.5475,0.0237
releasesHighVariance,processingLowVariance,19,False,False,9383.0,9383,0.0573,0.0303
releasesHighVariance,processingLowVariance,2,False,False,261.0,261,0.0011,0.002
releasesHighVariance,processingLowVariance,18,False,False,8486.0,8486,0.0423,0.0421
releasesHighVariance,processingLowVariance,21,False,False,11487.0,11487,8.0447,0.1676
releasesHighVariance,processingLowVariance,21,False,False,11500.0,11500,0.9973,0.015
releasesHighVariance,processingLowVariance,22,False,False,12493.0,12493,7.7369,0.0709
releasesHighVariance,processingLowVariance,23,False,False,13632.0,13632,0.9757,0.0724
releasesHighVariance,processingLowVariance,25,False,False,16464.0,16464,0.1271,0.0426
releasesHighVariance,processingLowVariance,26,True,False,17356.0,17356,30.0,0.4545
releasesHighVariance,processingLowVariance,27,True,False,18892.0,18892,30.0,0.0884
releasesHighVariance,processingLowVariance,28,False,False,20024.0,20022,0.0949,0.1251
releasesHighVariance,processingLowVariance,28,False,False,19812.0,19812,16.413,0.0878
releasesHighVariance,processingLowVariance,3,False,False,431.0,431,0.0008,0.0006
releasesHighVariance,processingLowVariance,30,False,False,23218.0,23218,0.2906,0.1834
releasesHighVariance,processingLowVariance,4,False,False,658.0,658,0.0033,0.0008
releasesHighVariance,processingLowVariance,5,False,False,766.0,766,0.0044,0.0009
releasesHighVariance,processingLowVariance,6,False,False,1221.0,1221,0.005,0.0013
releasesHighVariance,processingLowVariance,7,False,False,1589.0,1589,0.0753,0.0017
releasesHighVariance,processingLowVariance,8,False,False,1973.0,1973,0.0071,0.0063
releasesHighVariance,processingLowVariance,9,False,False,2377.0,2377,0.0227,0.0021
releasesHighVariance,processingUniform,10,False,False,1530.0,1530,0.0575,0.0094
releasesHighVariance,processingUniform,11,False,False,3050.0,3050,4.3272,0.0019
releasesHighVariance,processingUniform,11,False,False,3239.0,3239,0.023,0.005
releasesHighVariance,processingUniform,13,False,False,2900.0,2900,0.1859,0.0437
releasesHighVariance,processingUniform,14,False,False,6021.0,6021,7.1099,0.0121
releasesHighVariance,processingUniform,15,True,True,5267.0,inf,30.0,30.0
releasesHighVariance,processingUniform,15,False,False,5010.0,5010,0.8806,0.062
releasesHighVariance,processingUniform,17,False,False,5816.0,5816,1.1787,0.1313
releasesHighVariance,processingUniform,18,True,False,6392.0,6392,30.0,0.0725
releasesHighVariance,processingUniform,18,False,False,5100.0,5100,0.5826,0.1511
releasesHighVariance,processingUniform,2,False,True,135.0,inf,0.0007,30.0
releasesHighVariance,processingUniform,19,True,False,7686.0,7686,30.0,0.0387
releasesHighVariance,processingUniform,21,True,False,11873.0,11798,30.0,0.0505
releasesHighVariance,processingUniform,21,False,False,9740.0,9740,3.9656,0.0495
releasesHighVariance,processingUniform,23,True,False,10034.0,10034,30.0,0.1839
releasesHighVariance,processingUniform,22,True,False,10124.0,10124,30.0,0.217
releasesHighVariance,processingUniform,24,False,False,14946.0,14946,9.5007,0.0288
releasesHighVariance,processingUniform,26,True,False,13928.0,13928,30.0,2.1248
releasesHighVariance,processingUniform,27,True,False,11809.0,11809,30.0,1.4797
releasesHighVariance,processingUniform,27,False,False,13410.0,13410,2.8579,1.3807
releasesHighVariance,processingUniform,28,True,False,13465.0,13210,30.0,1.2086
releasesHighVariance,processingUniform,3,False,False,263.0,263,0.0013,0.0007
releasesHighVariance,processingUniform,29,True,False,16339.0,16339,30.0,1.176
releasesHighVariance,processingUniform,4,False,True,633.0,inf,0.0062,30.0
releasesHighVariance,processingUniform,4,False,False,631.0,631,0.0024,0.0006
releasesHighVariance,processingUniform,5,False,True,694.0,inf,0.0131,30.0
releasesHighVariance,processingUniform,6,False,False,1370.0,1370,0.0491,0.001
releasesHighVariance,processingUniform,8,False,False,2305.0,2305,0.0084,0.0015
releasesHighVariance,processingUniform,9,False,False,2080.0,2080,0.8952,0.0051
releasesLowVariance,processingHighVariance,10,False,False,2345.0,2345,0.0418,0.0036
releasesLowVariance,processingHighVariance,11,False,False,4514.0,4514,0.0247,0.0016
releasesLowVariance,processingHighVariance,12,False,False,3803.0,3803,0.044,0.0019
releasesLowVariance,processingHighVariance,13,False,False,5196.0,5196,0.1334,0.0023
releasesLowVariance,processingHighVariance,13,False,False,6034.0,6034,0.0298,0.0022
releasesLowVariance,processingHighVariance,15,False,False,6357.0,6357,0.0251,0.0028
releasesLowVariance,processingHighVariance,15,False,False,5630.0,5630,0.0219,0.0036
releasesLowVariance,processingHighVariance,17,False,False,9018.0,9018,0.0244,0.0035
releasesLowVariance,processingHighVariance,18,False,False,8380.0,8380,0.2272,0.0187
releasesLowVariance,processingHighVariance,19,False,False,8356.0,8356,0.0871,0.0049
releasesLowVariance,processingHighVariance,2,False,False,223.0,223,0.0007,0.0004
releasesLowVariance,processingHighVariance,20,False,False,11006.0,11006,0.1543,0.0047
releasesLowVariance,processingHighVariance,21,False,False,12324.0,12324,0.1227,0.0051
releasesLowVariance,processingHighVariance,22,False,False,16358.0,16358,0.0605,0.0057
releasesLowVariance,processingHighVariance,22,False,False,13152.0,13152,0.6869,0.0069
releasesLowVariance,processingHighVariance,23,False,False,13926.0,13926,0.0443,0.0066
releasesLowVariance,processingHighVariance,25,False,False,14435.0,14435,0.0461,0.0084
releasesLowVariance,processingHighVariance,26,False,False,20246.0,20246,25.4114,0.0134
releasesLowVariance,processingHighVariance,25,True,False,15772.0,15772,30.0,0.0141
releasesLowVariance,processingHighVariance,28,False,False,18700.0,18700,8.5608,0.0176
releasesLowVariance,processingHighVariance,29,False,False,23840.0,23840,11.5046,0.0191
releasesLowVariance,processingHighVariance,3,False,False,517.0,517,0.001,0.0006
releasesLowVariance,processingHighVariance,30,False,False,19642.0,19642,19.4512,0.0283
releasesLowVariance,processingHighVariance,4,False,False,739.0,739,0.0031,0.0007
releasesLowVariance,processingHighVariance,5,False,False,915.0,915,0.0079,0.0009
releasesLowVariance,processingHighVariance,6,False,False,1323.0,1323,0.0091,0.0009
releasesLowVariance,processingHighVariance,7,False,False,1745.0,1745,0.0057,0.001
releasesLowVariance,processingHighVariance,7,False,False,2058.0,2058,0.0097,0.001
releasesLowVariance,processingHighVariance,9,False,False,3041.0,3041,0.0195,0.0014
releasesLowVariance,processingLowVariance,10,False,False,3203.0,3203,0.1179,0.0025
releasesLowVariance,processingLowVariance,11,False,False,3830.0,3830,0.0385,0.0019
releasesLowVariance,processingLowVariance,12,False,False,4411.0,4411,0.7781,0.0023
releasesLowVariance,processingLowVariance,13,False,False,5074.0,5074,0.0361,0.0024
releasesLowVariance,processingLowVariance,14,False,False,5757.0,5757,0.0269,0.0055
releasesLowVariance,processingLowVariance,15,True,False,6557.0,6557,30.0,0.0057
releasesLowVariance,processingLowVariance,16,True,False,7416.0,7416,30.0,0.0038
releasesLowVariance,processingLowVariance,17,False,False,8271.0,8271,0.5718,0.0043
releasesLowVariance,processingLowVariance,18,False,False,9226.0,9226,0.0442,0.0047
releasesLowVariance,processingLowVariance,19,True,False,10268.0,10268,30.0,0.0064
releasesLowVariance,processingLowVariance,2,False,False,248.0,248,0.0008,0.0004
releasesLowVariance,processingLowVariance,20,False,False,11326.0,11326,15.6485,0.0143
releasesLowVariance,processingLowVariance,21,False,False,12247.0,12247,0.336,0.0101
releasesLowVariance,processingLowVariance,22,False,False,13396.0,13396,0.0762,0.0127
releasesLowVariance,processingLowVariance,23,False,False,14635.0,14635,2.0448,0.0115
releasesLowVariance,processingLowVariance,24,False,False,15784.0,15784,0.1227,0.0087
releasesLowVariance,processingLowVariance,25,False,False,17125.0,17125,1.1797,0.0136
releasesLowVariance,processingLowVariance,26,False,False,18461.0,18461,0.1184,0.0109
releasesLowVariance,processingLowVariance,27,False,False,19712.0,19712,0.146,0.0105
releasesLowVariance,processingLowVariance,28,False,False,21237.0,21237,0.1019,0.0113
releasesLowVariance,processingLowVariance,29,True,False,22730.0,22730,30.0,0.0125
releasesLowVariance,processingLowVariance,3,False,False,439.0,439,0.0026,0.0008
releasesLowVariance,processingLowVariance,30,True,False,24115.0,24115,30.0,0.0256
releasesLowVariance,processingLowVariance,4,False,False,683.0,683,0.0079,0.0008
releasesLowVariance,processingLowVariance,5,False,False,973.0,973,0.0167,0.0011
releasesLowVariance,processingLowVariance,6,False,False,1341.0,1341,0.0083,0.0015
releasesLowVariance,processingLowVariance,7,False,False,1692.0,1692,0.1461,0.003
releasesLowVariance,processingLowVariance,8,False,False,2172.0,2172,0.1442,0.0012
releasesLowVariance,processingLowVariance,9,False,False,2667.0,2667,0.0123,0.0032
releasesLowVariance,processingUniform,10,False,False,2737.0,2737,0.0407,0.0049
releasesLowVariance,processingUniform,11,False,False,3031.0,3031,0.1616,0.0035
releasesLowVariance,processingUniform,12,False,False,2812.0,2812,0.0901,0.0041
releasesLowVariance,processingUniform,12,False,False,4638.0,4638,0.0468,0.0046
releasesLowVariance,processingUniform,14,False,False,5289.0,5289,0.3115,0.0059
releasesLowVariance,processingUniform,15,False,False,5078.0,5078,0.0582,0.0085
releasesLowVariance,processingUniform,16,False,False,4900.0,4900,0.4358,0.0075
releasesLowVariance,processingUniform,17,False,False,6340.0,6340,0.1779,0.0073
releasesLowVariance,processingUniform,17,False,False,6978.0,6978,0.4366,0.0073
releasesLowVariance,processingUniform,19,False,False,5322.0,5322,0.0839,0.0104
releasesLowVariance,processingUniform,2,False,False,224.0,224,0.0011,0.0005
releasesLowVariance,processingUniform,20,False,False,10051.0,10051,0.4909,0.0114
releasesLowVariance,processingUniform,21,False,False,10610.0,10610,4.0775,0.0189
releasesLowVariance,processingUniform,22,False,False,10256.0,10256,0.1247,0.0147
releasesLowVariance,processingUniform,23,False,False,12932.0,12932,0.0839,0.0131
releasesLowVariance,processingUniform,24,False,False,10557.0,10557,0.1392,0.0273
releasesLowVariance,processingUniform,25,False,False,11567.0,11567,0.1687,0.0269
releasesLowVariance,processingUniform,26,False,False,14275.0,14275,9.2485,0.0104
releasesLowVariance,processingUniform,27,False,False,11648.0,11648,0.5317,0.0099
releasesLowVariance,processingUniform,28,False,False,13253.0,13253,0.4442,0.011
releasesLowVariance,processingUniform,29,True,False,19223.0,19223,30.0,0.0205
releasesLowVariance,processingUniform,2,False,False,143.0,143,0.0009,0.0005
releasesLowVariance,processingUniform,30,True,False,18366.0,18366,30.0,0.0152
releasesLowVariance,processingUniform,4,False,False,718.0,718,0.0027,0.0007
releasesLowVariance,processingUniform,5,False,False,633.0,633,0.0046,0.0008
releasesLowVariance,processingUniform,6,False,False,1228.0,1228,0.0085,0.0009
