releaseTimes,processingTimes,jobs,gurobi interrupted,bnb interrupted,gurobiSolution,bnbSolution,gurobiTime,bnbTime
releasesLowVariance,processingUniform,6,False,False,1332.0,1332,0.0036,0.0011
releasesLowVariance,processingUniform,8,False,False,1901.0,1901,0.0097,0.0011
releasesLowVariance,processingUniform,8,False,False,2123.0,2123,0.0198,0.0012
releasesUniform,processingHighVariance,10,False,False,2116.0,2116,0.0185,0.0054
releasesUniform,processingHighVariance,11,False,False,2929.0,2929,0.3683,0.0109
releasesUniform,processingHighVariance,11,False,False,4054.0,4054,0.7379,0.0019
releasesUniform,processingHighVariance,13,False,True,5004.0,inf,2.8116,5.0
releasesUniform,processingHighVariance,14,False,False,4713.0,4713,1.3343,0.0143
releasesUniform,processingHighVariance,15,False,False,5972.0,5972,0.0423,0.0079
releasesUniform,processingHighVariance,15,False,False,5894.0,5894,2.3146,0.0177
releasesUniform,processingHighVariance,17,True,False,7069.0,7069,5.0,0.0212
releasesUniform,processingHighVariance,17,False,False,6068.0,6068,0.2664,0.0193
releasesUniform,processingHighVariance,19,True,False,9173.0,9131,5.0,0.0327
releasesUniform,processingHighVariance,2,False,False,265.0,265,0.0008,0.0004
releasesUniform,processingHighVariance,20,False,False,11103.0,11103,3.4848,0.031
releasesUniform,processingHighVariance,21,True,False,11085.0,11015,5.0,0.0338
releasesUniform,processingHighVariance,21,False,False,11224.0,11224,3.6178,0.0408
releasesUniform,processingHighVariance,23,True,False,13033.0,13033,5.0,0.08
releasesUniform,processingHighVariance,23,False,False,12750.0,12750,0.1107,0.2536
releasesUniform,processingHighVariance,23,True,False,14032.0,14026,5.0,0.0827
releasesUniform,processingHighVariance,26,False,False,18808.0,18808,0.1038,0.0865
releasesUniform,processingHighVariance,26,True,False,18006.0,18006,5.0,0.038
releasesUniform,processingHighVariance,27,True,False,18981.0,18838,5.0,0.1005
releasesUniform,processingHighVariance,29,True,False,18733.0,18714,5.0,0.3299
releasesUniform,processingHighVariance,3,False,False,570.0,570,0.001,0.0006
releasesUniform,processingHighVariance,29,False,False,25021.0,25021,0.0593,0.2073
releasesUniform,processingHighVariance,4,False,True,528.0,inf,0.0014,5.0
releasesUniform,processingHighVariance,4,False,False,663.0,663,0.0017,0.0007
releasesUniform,processingHighVariance,6,False,True,1055.0,inf,0.0495,5.0
releasesUniform,processingHighVariance,6,False,False,1076.0,1076,0.0552,0.0012
releasesUniform,processingHighVariance,8,False,False,2464.0,2464,0.0264,0.0016
releasesUniform,processingHighVariance,9,False,False,2048.0,2048,0.1247,0.0065
releasesUniform,processingLowVariance,10,False,False,2757.0,2757,0.0211,0.0043
releasesUniform,processingLowVariance,11,False,False,3360.0,3360,1.6636,0.0097
releasesUniform,processingLowVariance,12,False,False,4014.0,4014,0.043,0.0104
releasesUniform,processingLowVariance,13,False,False,4680.0,4680,1.7631,0.0044
releasesUniform,processingLowVariance,14,False,False,5449.0,5449,0.0134,0.0069
releasesUniform,processingLowVariance,15,False,False,5919.0,5919,0.6465,0.0104
releasesUniform,processingLowVariance,16,False,False,6671.0,6671,0.0597,0.0139
releasesUniform,processingLowVariance,17,False,False,7680.0,7680,1.8761,0.0133
releasesUniform,processingLowVariance,18,False,False,8485.0,8485,0.0676,0.0187
releasesUniform,processingLowVariance,19,False,False,9398.0,9398,0.0432,0.0086
releasesUniform,processingLowVariance,2,False,False,286.0,286,0.001,0.0006
releasesUniform,processingLowVariance,20,False,False,10398.0,10398,0.0533,0.0325
releasesUniform,processingLowVariance,21,False,False,11257.0,11257,0.1111,0.0162
releasesUniform,processingLowVariance,22,True,False,12538.0,12538,5.0,0.0491
releasesUniform,processingLowVariance,23,True,False,13557.0,13557,5.0,0.0351
releasesUniform,processingLowVariance,24,False,False,14731.0,14731,0.8854,0.0283
releasesUniform,processingLowVariance,25,False,False,15776.0,15776,0.8219,0.0257
releasesUniform,processingLowVariance,26,True,False,17183.0,17183,5.0,0.0374
releasesUniform,processingLowVariance,27,True,False,18619.0,18619,5.0,0.0307
releasesUniform,processingLowVariance,28,True,False,19942.0,19942,5.0,0.0586
releasesUniform,processingLowVariance,29,False,False,21363.0,21363,2.4165,0.0428
releasesUniform,processingLowVariance,3,False,False,407.0,407,0.0012,0.0005
releasesUniform,processingLowVariance,30,False,False,22951.0,22950,1.7467,0.0907
releasesUniform,processingLowVariance,4,False,False,500.0,500,0.0025,0.0006
releasesUniform,processingLowVariance,5,False,False,838.0,838,0.028,0.0009
releasesUniform,processingLowVariance,6,False,False,1102.0,1102,0.0301,0.0012
releasesUniform,processingLowVariance,7,False,False,1665.0,1665,0.0034,0.001
releasesUniform,processingLowVariance,8,False,False,1878.0,1878,0.0108,0.0029
releasesUniform,processingLowVariance,9,False,False,2226.0,2226,0.0377,0.0027
releasesUniform,processingUniform,9,False,False,1606.0,1606,0.2303,0.0036
releasesUniform,processingUniform,10,False,False,1914.0,1914,0.1159,0.0082
releasesUniform,processingUniform,12,False,False,3749.0,3749,0.0396,0.0061
releasesUniform,processingUniform,13,False,False,2848.0,2848,0.037,0.0487
releasesUniform,processingUniform,13,False,False,4607.0,4607,1.679,0.0067
releasesUniform,processingUniform,15,False,False,4561.0,4561,0.317,0.0219
releasesUniform,processingUniform,16,False,False,4722.0,4722,0.3535,0.0273
releasesUniform,processingUniform,16,False,False,5561.0,5561,0.4746,0.0368
releasesUniform,processingUniform,18,False,False,6485.0,6485,0.2439,0.0478
releasesUniform,processingUniform,19,True,False,6128.0,6126,5.0,0.1427
releasesUniform,processingUniform,1,False,False,95.0,95,0.0004,0.0004
releasesUniform,processingUniform,19,False,False,6647.0,6647,0.6397,0.0661
releasesUniform,processingUniform,21,True,False,6596.0,6431,5.0,0.364
releasesUniform,processingUniform,20,False,False,7920.0,7920,0.6996,0.0716
releasesUniform,processingUniform,22,True,False,8844.0,8844,5.0,0.1054
releasesUniform,processingUniform,24,False,False,7400.0,7400,1.2422,0.727
releasesUniform,processingUniform,24,True,False,11174.0,11174,5.0,0.1388
releasesUniform,processingUniform,26,True,False,9277.0,9236,5.0,1.3713
releasesUniform,processingUniform,27,False,False,12414.0,12414,2.9651,0.7032
releasesUniform,processingUniform,28,True,False,19244.0,19234,5.0,0.14
releasesUniform,processingUniform,28,True,False,14326.0,14178,5.0,0.3839
releasesUniform,processingUniform,3,False,True,214.0,inf,0.001,5.0
releasesUniform,processingUniform,30,False,False,16755.0,16755,1.6952,0.9848
releasesUniform,processingUniform,4,False,True,362.0,inf,0.0009,5.0
releasesUniform,processingUniform,5,False,False,484.0,484,0.0286,0.0012
releasesUniform,processingUniform,6,False,False,1234.0,1234,0.0279,0.0016
releasesUniform,processingUniform,7,False,False,813.0,813,0.0144,0.003
releasesUniform,processingUniform,8,False,True,1567.0,inf,0.1179,5.0
releasesUniform,processingUniform,9,False,False,1597.0,1597,0.66,0.0106
